"id","issue_title"
23240831580,Would you consider adding heatmap annotation plot
24998109509,A db API for handling annotations
25122674586,import errror: libannotation.so
24005534492,"Zot annotation validation - check labels are on the config, and fallback to annotations on the manifest if not available"
24081231867,"[BUG] - @Data/ @Getter/ @Setter annotations - ignores keyword ""is"" in the variable while converting them to json Object"
24103013838,[FEATURE] Why annotation `@Cleanup` use a singletonList to judge null
24116390190,[BUG] Interfaces cannot be annotated with @ExtensionMethod
23789338301,[kube-prometheus-stack] Allow custom annotations on the CRDs
24074055939,Type annotation guidelines
23790263915,Segmentation fault when applying the redacted annotation for this document
23984274458,Create plugin for annotations
23985344385,Weird marking when using annotations
24011758875,Closes annotation detection is inacurate in high resolutions
24011863093,Change annotation time based on timezone
24011912624,Upsert annotation is not working
24098883867,Allow editing/deleting an annotation
24115460192,Disable grabber cursor when hovering over an annotation
24115681953,Allow setting a custom timestamp when creating an annotation
24168725914,make /api/annotations work with remoteRead
23813992082,`typing.get_type_hints` cannot resolve forward references in `cls.__init__` annotations
23943574886,Update *func* parameter annotation for sqlite3's create_function().
24089477621,Type annotation for collections.Counter looks doubtful
23794951817,"XLA profiler issues: 1) PRJT only captures 2 cores, 2) TPU device trace does not show trace annotations"
23845792547,No Undo/Redo history populated for layer annotations
23846405626,Reference to Main annotation layer is kept across projects opening until QGIS is closed
23848424956,Increment the annotations layer name or allow renaming at creation time
23848480831,Annotations features with no annotation layer attached
23848498987,Annotations from the main annotations layer do not display if no other layer in the project
23767184038,Quarkus does not generate the configuration reference for child configuration classes annotated with @ConfigMapping
23907275143,Unable to use annotation authentication
23767079877,The config reference is not generated for child config classes annotated with `@ConfigMapping`
23838508943,Make Path annotation content configurable from properties
24051052111,Jakarta - EE 10 - Gradle annotation processor test failing
24051100801,"When executing a Test/start the app, which has an Rest endpoint annotated with @Parameter a warning is given"
23777605883,Feature: Send photo to server and get annotated response
24007311282,#annotate does not add comments into BEGIN statement
24025223683,no annotations
24091015709,Allow pod annotations in rancher-pushprox
24007404224,Elemental - Add a form to create Machine inventory labels and annotations
24180127158,Elemental - Add a form to create Machine inventory labels and annotations when you create a machine registration
24197089177,[BUG]  Failed to initialize CSINode: error updating CSINode annotation: timed out waiting for the condition;
20585850572,Duplicate CPX annotations in Protein2GO?
20737446326,Is it possible to configure custom annotations for che/workspace pods?
20880249599,Add package.info to org.eclipse.collections.api.annotation
20749793786,JobHandlerTest : Use assertThrows instead of `@Test(expected = IllegalArgumentException.class)` annotation
20814601000,VolumePermissionEnricher : Use `.spec.storageClassName` instead of annotation to set PersistentVolume class
20865100832,HealthCheckConfigTest : Use assertThrows instead of `@Test(expected = IllegalArgumentException.class)` annotation
20900429756,WebSocket: Add Quickfix for PathParams annotation for certain parameters
20853995119,Add an annotation to declare what JAX-RS resources are associated with a given `Application` 
20887753947,Make asynchronous proceed work for non-child threads in annotation-style aspects
20679493706,Use DS annotations for tycho components
22284574071,[BUG] Add static field in the custom annotation marked as repeatable.
22370423178,Grafana 9.0.0: autocomplete annotation tags
22903212947,"Clang adds ""noundef"" annotation to char arguments"
23167444809,[clang] Thread Safety Analysis disables analysis within annotated methods
22741691024,"PDF annotation disappears when file name contains ""."" in the middle"
23058620164,Title of annotation page for referenced files by URI is not handeled correctly
23828154262,how to annotate species: new taxa registration
23854124988,how to annotate persons
24029734525,Change of FYPO term in phenotype annotation does not update GI constrains
24110712407,Wrong constrains on when adding a single mutant phenotype annotation from the GI
24110880875,Cannot copy and edit phenotype annotation changing genotype only
24128962383,Don't show genetics interactions link for existing annotations
24835389693,Extend backend REST API to support 3D annotations for issues
24835393359,Extend backend REST API to support 3D annotations for comments
24930932538,Allow setting node labels and taints via annotation on a CR
19633297557,Nullable annotations to support simple contract
19900834237,User control annotation `job-cancel` should cancel running jobs
19761598313,PropertyParserUtils is not able to parse comma separated list of values for the same annotaiton.
19868491884,@ConfigurationProperties - native build fails when annotation present on a record
19795728712,"Caused by: java.lang.IllegalArgumentException: The class with com.example.authserver.config.DefaultSecurityConfig$1$1 and name of com.example.authserver.config.DefaultSecurityConfig$1$1 is not in the allowlist. If you believe this class is safe to deserialize, please provide an explicit mapping using Jackson annotations or by providing a Mixin. If the serialization is only done by a trusted source, you can also enable default typing"
19765847138,Is there an annotation with the similar name `@Cache304` to facilitate the output of 304 status?
19923360427,@ConditionalOnMissingBean not working properly when other beans are annotated with @Profile
19761415345,Enhance @Query annotated method and methods for namedQueries to have additional info
19629262479,API link error: javax.annotation.*null* is not part of Java SE 8
19905885115,Bean 'org.springframework.retry.annotation.RetryConfiguration' not eligible for getting processed by all BeanPostProcessors
19573387376,@EmbeddedKafka annotation doesn't expose adminTimeout property
19774840381,Update jakarta.annotation-api to 2.1.0-B1
19905211617,Project modules should depend on jakarta.annotation:jakarta.annotation-api and not javax.annotation:javax.annotation-api
19905333435,Project modules should depend on jakarta.annotation:jakarta.annotation-api and not javax.annotation:javax.annotation-api
19772857320,Query parameters with custom annotations are always required
19577990575,Add BatchOperations return type annotation to batch_alter_table
19594168835,integration with typing annotations for declarative
19756164397,Regression of #63? `Need type annotation for` <relationship>
19610428400,Suppress dbt logs and warnings when using --format github-annotation
19984944800,MissingBinding: Subcomponent cannot be provided without an @Provides-annotated method
19839845371,static imports don't work with annotations
19944819553,Cannot combine @Serializable and @JsonClass annotations
19600046097,Code annotations don't work without a language shortcode
19687596711,(Insiders) Issue adding annotations within data tables
19995044683,update Dockerfile to include annotator and example notebook
19968014670,Create tooltips from description annotations
19690617893,Implement OpenAPI/Swagger annotations for endpoints.
19543344737,"issue: Import ""google/api/annotations.proto"" was not found or had errors"
24739639834,"need to clean up the ""annotations can't be interpreted"" case"
24666292769,`TypeReference.requireTypeName()` does not copy type annotations
24484238817,`ParameterizedTypeName#annotated` would add the annotations repeatedly.
24884016673,annotation buttons's content within admonitions are not centered
24545539804,Add type annotations to code blocks with Shiki twoslash
24857245628,Custom labels and annotations to be added to Pod template of a Gatling runner job
24498574815,bug when whitespace after custom annotations
21979438806,Add annotation next to bars
21721684362,Is the annotation tool also available?
21784579539,Use javax.annotation.processing.Generated on newer versions of java
21695583790,Remove out-of-place annotations from `dispatch.pyi`
21640398142,Filtering sources by comments/annotations bug
21852639609,Button to add Gaia plx and BPRP annotation to generate a HR diagram
21864128375,Add an annotation to applications-onboarding chart
21982359360,Incorrect annotations group
21910858194,Shortcut to toggle drawing / annotation mode
21847384081,Classification of annotated R genes to characterized R genes
21967156189,"wrong annotation ""ImagePath"""
21714061202,Use attributes instead of annotations on entities
22033520866,Problem about dataset annotation 
21839118246,Imported annotation layer does not seems to scale frequency properly (from Boxes Layers)
20218438460,"When using postponed annotations (from __future__ import annotations), class based dependencies fail to resolve their dependencies with NameErrorr"
20012069104,No error or quickfix when using an undefined prefix in a javadoc parameter annotation
20089440979,Refactor unresolvable from annotation to inspection
20212017479,refactor-rename prefix in annotation and usage
20315450650,GHA displaying error annotations
20043674774,Add support for custom resources annotations on helm chart
20493589878,Add nullability annotations
20187236414,Support an annotation that skips building techdocs
20338079513,Improve error handling when trying to use RAW github urls in annotations
20302560563,Error for non-source only annotation values that use const expressions not yet supported by constants
20428439999,Improve parser to detect partially written annotations in expressions
20080638495,Support for `string` annotation type
20165581447,Create code-actions to add annotations for resource return statement
20306770301,Allow records to be annotated with @http:Header 
20308590933,Support union type parameter for annotation `@http:Payload`
20333510974,[http] Documentation for the `http:Payload` annotation is inadequate
20326846280,Support union type parameter for annotation `@http:Payload` in openapi to service generation
20494649233,OpenAPI annotation support for only http service 
20095492046,[new feature] using margins to print annotation's text
20095503044,Using a file 'FILENAME.notes' to hold the annotations of file 'FILENAME'
20192973743,Documentation issue: Workspace Rules ///How to add depandency package org.apache.felix.scr.annotations  in WORKSPACE file 
20384227050,A question about odgt annotations.
21905051687,"traefik tls annotation set to ""false"""
21569891740,Export annotations for Yolov5 format
21775921810,Missing description for export of Yolo v5 annotations
21804893956,Export line annotations in Yolo v5
21808590829,Export Yolo v5 annotations for letters and lines
21847020105,Add noise outside of annotated elements to exported images
21574148202,Pose keypoints annotations for MOTSynth
21912697289,How to pre-load annotations
21841606077,Build is broken on D2.100.0 due to missing `return` annotation
19578721349,Add type annotations
19541301878,v0.9.14's tag is not an annotated tag
23895276359,Implementation of code generator using annotations
23990894433,"[Docs] `Deprecated` annotations makes ""Args"" and ""Returns"" look jank "
23992374626,[Docs] `PublicAPI` annotation makes rendering jank
23801545769,Please replace org.jetbrains.annotations with androidx.annotation
23890329578,How could I add any annotations?
21171731955,Public list of new annotations
21171802121,Statistics on annotation usage
21549187543,Develop a policy on when we use the /user/WhatDoTheyKnow account for annotations
21165992772,Unable to complete annotation
21415315020,Failure to complete annotation 
21482124606,Store annotations and tracking info from `track_video` CLI in a json file
21513103141,"OA\Property as attribute doesn't work, annotation does"
21168606792, portfolio_project4_6 page images annotation still in default style
22129728307,Remove All option in text annotator
22451128813,Let developer choose ui.image_annotator alignment (currently centered by default)
20522475266,Subset looses the information about who made the annotation
20793386471,maybe a bug in annotate_cluster.pl
20691665589,Fix hover effect on JSON result on the list annotations page
20356284446,None of my viral contigs are getting functional annotations
20077219413,PXD021272 to be annotated 
20249324844,Cap number of annotations a user can make in a day
25146971175,refact: align the docker label prefix with kubernetes annotations
25137124410,[Bug]: shade jackson-annotations
25254223936,Adding example for annotate with geom_pointpath
25215474545,from __future__ import annotations
25481419527,How to access/calculate annotation uncertainty
25102933530,verify_release is missing annotation
25017472859,Extended robo files are not parsed for commands for consolidation/annotated-command >= 4.5.7
25416719394,Inconsistent formatting by 'annotate' function
24947400488,"""Inductive types with annotations not supported."" is not documented"
25189497293,support for YANG annotations (attributes)
25489668588,PlanarFreeHandROI incorrect filtering of annotations within slice
25438574239,Hide PlanarFreehandROITool annotations
25489694008,PlanarFreeHandROI incorrect filtering of annotations within slice
25414596163,Naming rule for annotations and labels
24992681030,"Catch exceptions, back off and retry when creating annotations"
25124296882,Utility classes: which classes should have an annotation on their declaration?
25185611079,add AnnotationPage for viewing individual annotation's details
25002411141,both `external-create-failed` and `external-create-succeeded` added in annotations
25280514121,Automate updating CSV annotations
25477038911,how to run T3 Annotation tool for annotating data?
24459062580,Look for sequences in database and create @SequenceGenerator annotation
24424391723,Add option to fail build if annotations are added
24424165006,Create annotation with target region
24825722810,Creating `canvas.annotations`
20143886556,Usage of HTTP annotations and generation of OpenAPI
20410110988,Problem with future annotations
21468089521,Ontrack pod specific annotations
21094683317,[Optimistic Locking - Relationship Entity] @Version annotated field getting updated even if there's no change on the entity
21168177894,Drop support for watch on ingress annotations
21266643240,Hot/cold data should be explicitly annotated
21185541501,Allow force option to annotate when field exists in mapping
21455031623,Use bulk API to speed up annotation process
21069998586,[BUG] partially missing data should show annotations on composite charts
21439548044,Can't understand `list[T]` annotation
21407717635,Rework annotation flow
21526712878,create studyset/annotation/specification at post
21510452583,Request to the way of validating the configuration for customer annotation
22363011346,Weight file allele annotation
22366663876,Cannot see the annotations
22316858323,hotspot fusions not annotated
22526998675,cannot unmarshal bool into Go struct field ObjectMeta.metadata.annotations of type string
20957012506,Error: annotation went wrong for hit
20526973586,Inconsistent error keys for annotations on use vs. on irrelevant
20733269917,Nullable annotations
24029858076,First click not triggering annotation select/iframe behavior
24110217283,text2text record validate not storing annotation
23762984189,AnnotationToAttributeRector with multiple annotations in one line
23819480833,AnnotationToAttribute doesn't work if there s an existing attribute above annotations
23829011719,[Feature Request] - Add support for type annotations to default and define statements
22932489979,"""Clear annotations"" menu item not working"
22841410617,Add parsinfo (and metadata.Table) to NDT7 geo and network annotations
23083842775,update freezed_annotation 
21136807584,Nextcloud PDF viewer highlighting borders around annotations by default
21136426723, funannotate check  error
21263983924,adding custom annotations: ncRNA from Infernal/Rfam
21273222680,Questions: funannotate-predict.py [options] and error: unrecognized arguments
21331712518,funannotate remote
21391310721,funannotate annotate: missing options in help?
21427507248,Please post 'conda list' for any recent successful installation of funannotate 
21263397803,Bcftools view for sv annotation
21310306178,Allow annotation level to be configured for Github Action
21430717400,About the stuff categories annotation.
20285208858,Registering a converter for annotated models
20265576289, get_annotation_class_name() not always returning string
20378203853,KeyError: 'annotations'  when using nuscenes dataset
20378205067,KeyError: 'annotations'  when using nuscenes dataset
20494984425,Operator annotations are not recognized for arrow functions
20180755223,Diffs between raw annotations and reduced vocabulary
20376326040,Remove padded timesteps from annotated csv
20066398842,Command failed: git describe --abbrev=0 fatal: No annotated tags can describe
20412710608,Meaning of annotations in json file
20153748135,normal given cells annotated as aneuploid
20302066317,Missing ancestors in hierarchy from annotator?
20173884520,Undeprecate annotate?
20154173290,Bad wording: a class annotated with the `@Injectable()` decorator
20352873634,add Suppression annotation for TypeParameterUnusedInFormals
20111738145,Clean MRI from annotation layers if project gets deleted
20130901565,One needs to visit the MRI page before being able to add annotations in projects
20223764654,Add type annotations to improve self-documentation of Python usage and improve linting of NEURON code
20157615114,add public/private button for user owned studies/datasets/annotations
20273125359,Should annotation columns have an explicit type?
20461411277,Add backend handling of studies when initializing annotations
20121969451,"Alcina metamodel - registry, resolver and annotations"
24919946765,Support new `Self` type as an annotation.
24349766801,Please add annotation to KafkaAccess CRD for Service Binding Operator discoverability
24831599692,`annotation-no-unknown` false-positive
24407896830,The annotations are not saved
24483098773,close annotation saved notification after a few seconds
24349777596,"Display error when writing the ""#"" singleton type in a multi-line union annotation"
24360923533,Add the ability to annotate exceptions @raises
24811336136,Problems with the table annotation..
24877324291,Question: Type annotations for operators
23130266017,"`nil` YARD annotation not recognized in arrays, hashes?"
23084131847,Classes are not properly sorted according to order annotation
22768522378,Support `@RequestMapping` annotation alongside XML configuration
23151510001,revisit type annotations for `add_config_value`
23115685235,Adding @ComponentScan annotation to add DAO component breaks Jms listener
22877920285,Enhancement - Where is the RegisterForReflection class level annotation?
23002351455,Spring MVC REST controller not working when @Validated annotation is present on interface
23085432966,Relocate classes out from config.annotation package
23143978223,Allow to create case insensitive indexes via annotations 
22800308859,[BUG] Transaction error handler for @Transactional annotation work wrong
23109795722,POST/PUT to entity with @JsonProperty annotated relation does not work
22664216297,Consider to preserve annotation info on beans after AOT generation phase
22704807771,Deprecate convention-based annotation attribute overrides in favor of @AliasFor
22704847204,Remove convention-based annotation attribute override support
23064875538,Enhancement - Where is the RegisterForReflection class level annotation?
23175759706,AnnotationUtils::findAnnotation no longer finds annotations on anonymous classes in Spring 6
22902892212,Update jakarta.annotation-api to 2.1.1
23110592904,Add Deprecated annotation to WebSecurity#securityInterceptor
23116987053,Add Deprecated annotation to WebSecurity#securityInterceptor
23116997040,Add Deprecated annotation to WebSecurity#securityInterceptor
23114978625,Add @Configuration to samples using @Enable annotations
22676510350,Java record and @ParameterObejct annotation
23173803627,Question: Best way to document and generate HTML based on OpenAPI annotations programmatically
23043271776,"Wrong type annotations for `Query.{update,delete}` parameter `synchronize_session`"
24146140383,gene annotations GTF format requirements
23787407467,[Feature] Enhance etcd lease to add peer url enabled status as an annotation
24084273398,[Feature] Support annotations for `etcd` service
23983405508,Integration test annotations moved to own class
24002137689,Consider using Findbugs/Spotbugs annotations over exclusions file
21370472150,support type annotations in javascript as jsdoc comments
21367241869,support type annotations in javascript as jsdoc comments
21373361081,Schema.org annotations
21092896970,Sealed kotlin class with oneOf annotation generates a type: object
21291310379,module xxx reads package io.swagger.v3.oas.annotations from both io.swagger.v3.oas.annotations and io.swagger.v3.oas.models
21197798756,how to get bounding box annotations using deep fashion dataset?
25385509523,use annotations with ORCID iris instead of declaring individuals
25443365549,How should I set up a CI job to ensure that annotations are up to date?
25507532767,Support localized java annotations
25449456311,Support localized java annotations
25541570515,Enable applet-based annotator timelines
25224215903,Python API needs type annotations
25447695214,"As developer, I should easily link any requirement identifier (e.g security, architecture, functional id) into software source code's documentation via annotation anywhere in code"
25320344639,Assign labels and annotations to all RunnerPods by the controller.
25461461648,PEP 649 deferred evaluation of annotations
25325300974,Write blog post on how our codegen/code annotations/linter/docs examples work together
25339317685,"@deprecated graphql annotation, codegen and docs linting example "
25107517413,Mapping type annotations don't work with Dagster
25200624564,fix a workflow annotations in security.yml
23811389855,Is the annotation feature really necessary?
24157530224,[Rule] java Resteasy - @Consumes annotation at class level
23929080662,"MULE appeared in RepeatModeler xxx-families.fa, but no MULE were annotated by RepeatMasker"
24009060363,Update modules to use markups instead of annotations
25127013747,"Error in p1 + plot_annotation(title = name, theme = theme(plot.title = element_text(face = ""bold"",  :    non-numeric argument to binary operator"
25225562243,Use `issubclass` for all annotation checks
25551609448,Add annotation API
25389752497,kube-controllers metrics service missing Prometheus annotations
25548755086,Rework annotation handling
19560821393,"nested maps, multi-dimensional arrays not able to annotate with type information"
19692734121,fix: codeQL annotation about missing rate limiting
19961328190,Add user defined vector annotations in `SimulationTimeSeries`
19849009952,North arrow annotation
19927161482,TypEr --annotate-inc-files not working
19742899796,Linter unable to create annotations; printing Vale alerts instead.
19843365306,Add @OneToMany annotation to Specimen.
21597116071,Update existing GHA to create annotations for rules with a severity of warning
21803695305,"When 'findBy' method is annotated with @EnableScan or on class level, and the method uses only hash key (and range key), the method still executes scan instead of query. There is only a check if the used fields are GSI, but no checks if all the fields are hash/range keys."
21576281433,Broken usage of values_list together with annotate
21713838420,PluginException: annotator: io.gitlab.arturbosch.detekt.idea.DetektAnnotator
20751485345,Adding custom annotations to secrets generated by ECK
20990418344,Support annotation to disable downgrade validation on all resources
20737235817,[Annotations] Reduce opacity of non-hovered annotations
20877898242,Missing container_property annotations in FieldSuggester
20586167832,Hide experimental alert annotations in APM views
20919269501,Manual annotations leftovers
20623263166,Ability to edit text copied directly from source when <annotate> button is pressed
20669631842,Epub annotations dissapear after page turn
20724732574,"Android plugin handles annotations URIs differently than Mac/Windows, plus other bugs"
20912945664,[BUG] Obsidian hotkey not working in annotation mode
20761122910,entoas: Read only annotation
20987574017,Type annotation error in destructuring assignment
20770272988,Redundant closue lint can lose type annotation
20597330292,subtask of #3: update the Region to Country enum and try with the @Convert annotation
20836687755,Sub-task of #1: Refactor: make the retrieval of image path in a CDI bean and try @Alternative annotation for learning purpose
21351203418,Is there a way to import an annotations xml file? 
23843031280,Review annotations to GO:1990356  sumoylated E2 ligase complex
23960259433,Review annotations to GO:0040035 hermaphrodite genitalia development and descendants
24031754200,Review annotations to GO:0051673 membrane disruption in another organism & children 
24134951013,Review annotations to GO:0071921 cohesin loading and GO:0061774 cohesin unloading
24186827083,Review annotations to GO:0019835  cytolysis and regulation children 
23878695387,unknown gene annotation
24050016857,Enable GENCODE annotations
24182236162,Can't modify a feature in annotation tool without create a new point
22141927243,ephemeral storage limits and requests in annotation
22261333941,cascaded type annotation in let position
22319911117,Completed annotation file extension missing when exporting using Target Cloud Storage sync
22406053734,Video annotation format not outputting interpolated frames.
22557600123,Combine multiple projects with the same annotation labeling interface
22505723542,Support SQUADv2 export format for QA annotations
22123733765,How to use Auto annotation for the frontend library
25052166297,@ Property annotations are not honored in an @ Implements context
25214280046,Methods annotated with Inject and Returns will not generated the correct field type
25371855028,Does Deprecated annotation work on properties?
25040689968,[FEA]: Type annotation for the paramters
25158825044,[Feature] Expose RayCluster service annotations
25296859925,[Datasets] Add developer annotation to `Dataset.to_*_refs` methods
25296961457,Improve visibility of API annotations
25517061455,package javax.annotation does not exist
25093116082,The annotation link always navigates to next page
25128657068,Set the title and `aria-label` attributes for link annotations
25334534746,Extend `@PersistedName` annotation to apply to classes
25180701255,Pytest-mypy treats mypy annotation-unchecked warning as error
24958921848,Support for multiple annotation targets
25517660989,Use the pod annotation for broker id
21314135940,"As a user, I want to resize annotations so that I can add extra comments to my document"
21314195867,"As a user, I want to reposition annotations so that I can place my comments in helpful parts of my documents"
21111929507,Add annotated tag to index and make it a filter?
21370597753,uploader rotates images and not annotations
21447072634,RB-007/fix annotate
21470267447,"Exception: com.intellij.psi.PsiInvalidElementAccessException: Element: class com.intellij.psi.impl.source.PsiClassImpl; no psi for file stub PsiJavaFileStub [io.terminus.trantorframework.api.annotation], invalidation reason=onContentReload"
19755423460,"@chriseth Following our chat a while ago, would it be possible to add the hint of the struct type to the abi? This is probably the simplest solution before we have @axic ```annotatedTypes```"
20004444406,Generation with Jooq 1.16.x fails on missing jakarta.xml.bind.annotation.XmlSchema
19722908491,Generate Schema of Class by annotation
21810359893,Use @BeforeEach & @AfterEach annotations rather than duplicated code in each test (SessionControllerTests)
21915943872,Use @BeforeEach & @AfterEach annotations rather than duplicated code in each test (for Controller Tests)
21903477514,Sorbet reports four errors for a single mistaken type annotation
21710862992,Unexpected error `Cannot merge another annotation`
21580470681,Optional annotations 
21709883911,Autocad: annotation conversion laundry list
21567658045,Changing spec.sentinel.serviceAnnotations does not update sentinel service's annotation
21786617165,Unable to use custom annotation in Consumer
21786583231,Cannot use custom annotations on the consumer side
21618370124,AuthorizationServerConfig required a bean of type 'org.springframework.security.config.annotation.web.builders.HttpSecurity' that could not be found.
21630605765,@ConditionalOnProperty meta annotation with @AliasFor does not work
21630610378,@ConditionalOnProperty meta annotation with @AliasFor does not work
21871991264,Do you consider using annotations to register interceptors
21872893853,Is it possible to use @Autowired like annotations instead of getBeansWithAnnotation
21912206880,"Improve filter chain declaration, fix inconsistency for OncePerRequest filter, enhance order annotation for spring security"
21670930591,Mixed case table names are not supported without using deprecated annotation property.
21613142953,Update fails on DocumentReference annotated list
21599765094,Check that nullable annotations are from org.springframework.lang
21720498987,Add native hints for core annotations
21802900969,Provide guidance on using @Nested within test classes with complex inheritance and annotation arrangements
21825170016,Introduce a meta-annotation that indicate the annotated element requires reflection hints
21873985544,Is it possible to use @Autowired like annotations instead of getBeansWithAnnotation
21899711332,Introduce utility to register hints for an annotation that uses AliasFor
22002525831,Proxy hint missing when `AliasFor` is used on the annotation itself
21849386022,IllegalArgumentException when migrating from 1.3.1 to 1.3.2 and using class annotations
21755811731,@Schema annotation with type String and allowableValues set doesn't generate enum drop-down in swagger-ui after upgrading from 1.6.6
21788687613,"new flake8-future-annotations == 0.0.5 re-enables type checking in ""not TYPE_CHECKING"" blocks"
21804546208,Create annotationSpec from annotation
21685240218,Including imported annotation properties in new ontology
21669787244,AvoidUsingObjectMapperAsALocalVariable is allowed in methods with annotation org.springframework.context.annotation.Bean
21852826098,Feature request: annotate loop unwinding bounds in source code
21656504088,Filter by global annotations
21656648847,Dataset Explorer: show annotations
21617177499,Inserted type annotations in Daml Studio qualify HasField
21872789445,Incorrect collection name for annotation
22029008766,clean annotations of commentaries from jdsw
23397712776,txt_annotation.py 存在输出结果没法应用到 train.py 的问题
23470558109,Preserve the timestamp when a new annotation is created
23661597284,Use Spring annotations for managing beans
23286490054,Problem with prokka annotation 
23308000135,Cranelift: Cold annotations not propagated to edge blocks created during lowering
23324120198,How should the @ByRef annotation be used?
23673967312,Fix @const annotation
23686489641,Add nullability annotation on parameter
23444157402,Address skipped annotation filter tests in localdb
23526585425,'annotation' column broken
23745867808,On-change handler for write-through annotations
23548993661,use annotate() to add notes
20149930103,SM clusters not annotated correctly
20382162540,Funannotate 1.8.10 Compare TypeError
20455233413,funannotate setup error
20310711151,Genome annotation (gene names) missing in IGV session file 
20130563880,"Neoepitopeprediction crashes when a variant has annotated metadata, which is not available for others"
20132831187,Add bcftools/annotate
20180599764,DeepPavlovNER -- BertOntoNotes entities annotation issue
20266918187,Annotation -- Opinion annotation should be implemented at `OpinionOperations.iter_opinions_for_extraction`
20053981498,"add ""versionIRI"" annotation to nmrCV.owl"
20469872243,add annotations to all functions
20074630211,Could notes be saved within the annotated file?
22118102742,Annotation / allow user to select which tokens to annotate
22618253184,Utilize documentation tokens in the annotations
22129817339,Error when no. of TE annotation chromosomes != no. gene annotation chromosomes
22123797011,Inline comment combined with object annotation confuses BlockControlStructureSpacing
22623542876,Make sure JsonbTransient and JsonIgnore annotations are honored by typesafe client
22398117511,extension attribute not processed for all annotations
22533325330,Forward references in annotations with a signature changing decorator
22135083680,Warning on duplicate regions in annotated sequences
22135108201,Display sequence annotations in read alignment
22510615341,Istio Compat: Edge Helm Chart Does Not Correctly Generate excludeInboundPorts annotation for gateway proxies with custom names
22523826188,"I can't import the annotation back from the txt file, back into the text layer while preserving the position of the labels"
23715545551,Allow to add metadata like annotations to constraint automatically
23537998497,Feature: check for modern annotation usage without `from __future__ import annotations`
23331930306,"Wrong calculation of min/max with annotation and `autorange: ""reversed""`"
23469196830,Errors positioning annotations
23260609265,docx4j-core module-info.java requires error.prone.annotations
23286400182,How to add annotation?
23487315079,"Suport ""rename"" annotate directive in schema"
23527929139,The @env annotation and Env type should be declared together
23233798163,Canto hangs on session with manual annotations and many high-throughput annotations
23357932973,Transfer extensions by default when transfering annotations via the genotype page
23616029244,Enabling annotation transfer
23750771237,Able to create duplicate annotation
23306842932,Enabling annotation transfer
23333869415,GO wiki page update: Variant_annotation
23744687692,Update GO annotation on alpha fold related predictions
23195294122,"can't trace annotation source, spf30"
23229095476,Missing annotations for wft4
23230388170,"Alternative transcripts, GO annotation"
23628899443,Should we be sending annotation for pseudogenes to GO?
23670117416,Able to create duplicate annotation
23280508395,"clp1 missing a ""target of"" annotation"
23347174782,AraTha annotations
23738835305,Attach a file to an annotation
23501126151,rMSIannotation()
23558950244,python-use-type-annotations
20718943158," The cell annotation need be corrected, after use ""dorothea"" for FindClusters"
20730613029,Not stranded annotation on the final GTF file
20959426796,Step 2 - get_newPhi_scaleFactor error in SAIGE-GENE+ depending on annotations 
20959567701,Step 2 - annotations not recognized upon reading new chunk of regions
20628437587,Question about the human annotated dataset
20966320316,Index Error when trying to run create_annotator.py
20774577655,Add support for adding annotations to smb share pods
20862176261,keep_untouched does not work with type-annotated descriptors
24913479537,@Pattern.List annotation not included in the generated api document
24718018807,NotFoundError: /content/object_detection_demo_flow/data/annotations/label_map.pbtxt; No such file or directory
24032472512,Mapping between the example in `annotations.jsonl` and `physical-interaction-tfrecords`
23913535888,Unable to compile due to missing type annotations
23786708979,Constructing a simple HashSet<char> requires RandomState type annotation
23931201959,Investigate why the UEFI targets produce executables with `DLLImport` annotatiosn
24062206883,Inferred closure argument lifetime is too specific; we should suggest annotating the type to use the more general lifetime
24158094216,"Extra ""type annotations needed"" error after trying to constrain a non-existent type parameter with the same trait bound as another type parameter"
24066928560,No type annotation when calling to_owned method on int or float
25256555075,Support annotation processors
25308432695,Incident respone - #3 response annotations
25438572235,Support `@Inject` annotation because `@Context` will be deprecated in REST 4.0
25056149205,Provide annotation on Enum constant that is used on JSON mapping
25013124316,@JsonCreator annotated factory method not called when deserielize
25202528640,Ubuntu gtk4 missing `@escaping` annotation
25349422250,Validate annotation usages
19703367430,Conflict with last-applied-configuration annotation when merging
19695796353,inspect tag annotation
19599590603,python 3.8 issues: annotations
20002020402,@DoNotStripAny annotation is missing in the Proguard Setup for React Native Android
19835688020,Some of the input images is just annotated with bbox and some are annoted with bbox and mask So while training it throws error
22341847367,(Kotlin) Parentheses close with annotation
22351202332,(Java) Fields and values of annotations are not correctly rendered
22393640685,Inquiry about the annotation file
22188599578,Missing support of extra annotations on various components.
24524711414,Blame annotation on hover doesn't work
24512134204,Add `tailrecursive` annotation that makes the compiler check if a given function is tail recursive
24888523776,Browse annotations - HTTP Status 500 – Internal Server Error
24936007548,"Add support for nodeSelector, labels & annotations for Kubernetes-based outposts."
24766911052,Generated C# code is not annotated as such.
24408932562,Feature request - Support custom annotations
24919551901,Loading JSON file with segment-level annotation
24346174520,Requesting 'pilot studies' you provided to your annotators
24535075510,autovalue loads annotations too aggressively
24404088295,"""X cannot be provided without an @Provides-annotated method."": can we say ""or @Binds"" ?"
19682901781,Add argument and return type annotations for store actions
19768367308,ISSUE-13779: Why  is there this annotation? org.apache.pulsar.client.impl.conf.ClientConfigurationData#@jsonIgnore
19940934509,Lop warning message for CA certificate Secret missing generation annotation
